"","methods","setups","RMSE","run"
"713","2F",1,0.146832366833895,65
"714","2F",1,0.0812938363208232,66
"715","2F",1,0.13690951650489,67
"716","2F",1,0.103550180276098,68
"717","2F",1,0.136901216405786,69
"718","2F",1,0.123958682933336,70
"719","2F",1,0.102515441399365,71
"720","2F",1,0.0509827549888606,72
"721","2F",1,0.143431312446358,73
"722","2F",1,0.10822984002681,74
"723","2F",1,0.125642664438737,75
"724","2F",1,0.11642128489095,76
"725","2F",1,0.116723328151616,77
"726","2F",1,0.106534374822296,78
"727","2F",1,0.139971653582629,79
"728","2F",1,0.0942491871672565,80
"729","2F",1,0.133121366506348,81
"730","2F",1,0.11397091949378,82
"731","2F",1,0.115959813972906,83
"732","2F",1,0.0980870097998882,84
"733","2F",1,0.110840779896045,85
"734","2F",1,0.0691253546596134,86
"735","2F",1,0.159216886784375,87
"736","2F",1,0.102927207516168,88
"737","2F",1,0.140754665469902,89
"738","2F",1,0.158000823416529,90
"739","2F",1,0.106617738281211,91
"740","2F",1,0.127125953495416,92
"741","2F",1,0.119321955997799,93
"742","2F",1,0.17991511535916,94
"743","2F",1,0.131240963999604,95
"744","2F",1,0.100664477067254,96
"745","2F",1,0.159771048706104,97
"746","2F",1,0.0871910592364213,98
"747","2F",1,0.173411447478391,99
"748","2F",1,0.196344109676254,100
"749","2F",1,0.208484115248694,101
"750","2F",1,0.0948912730922005,102
"751","2F",1,0.151987332203824,103
"752","2F",1,0.11454191233494,104
"753","2F",1,0.109984461474027,105
"754","2F",1,0.12798050981466,106
"755","2F",1,0.105305988682355,107
"756","2F",1,0.138079392870246,108
"757","2F+",1,0.0571822854654111,1
"758","2F+",1,0.0808824946993976,2
"759","2F+",1,0.157173442854665,3
"760","2F+",1,0.0997210022000606,4
"761","2F+",1,0.057343789510563,5
"762","2F+",1,0.117448805403443,6
"763","2F+",1,0.0679010234676031,7
"764","2F+",1,0.0895071659792629,8
"765","2F+",1,0.115362872609556,9
"766","2F+",1,0.137006678450221,10
"767","2F+",1,0.0635326183611941,11
"768","2F+",1,0.0951706456837888,12
"769","2F+",1,0.0583630033612237,13
"770","2F+",1,0.117453612773748,14
"771","2F+",1,0.0671988884078572,15
"772","2F+",1,0.101664367942138,16
"773","2F+",1,0.135400424167025,17
"774","2F+",1,0.139208836668567,18
"775","2F+",1,0.104481847014534,19
"776","2F+",1,0.0991502979386508,20
"777","2F+",1,0.11289741131909,21
"778","2F+",1,0.0797468390863618,22
"779","2F+",1,0.0999793102987645,23
"780","2F+",1,0.0339729511499629,24
"781","2F+",1,0.098179800557104,25
"782","2F+",1,0.121519267594915,26
"783","2F+",1,0.114413838379024,27
"784","2F+",1,0.0985839806225069,28
"785","2F+",1,0.0885868039291261,29
"786","2F+",1,0.108288072117946,30
"787","2F+",1,0.0521018555814455,31
"788","2F+",1,0.0900381352326548,32
"789","2F+",1,0.0947170263928643,33
"790","2F+",1,0.114654426081756,34
"791","2F+",1,0.125879540711532,35
"792","2F+",1,0.0616221512540556,36
"793","2F+",1,0.120989069608576,37
"794","2F+",1,0.11858837145042,38
"795","2F+",1,0.0487767119248686,39
"796","2F+",1,0.130342934187089,40
"797","2F+",1,0.101498260088287,41
"798","2F+",1,0.128834540577466,42
"799","2F+",1,0.0568419309054485,43
"800","2F+",1,0.094607072617427,44
"801","2F+",1,0.139301985653796,45
"802","2F+",1,0.0708077130819575,46
"803","2F+",1,0.0774429159219891,47
"804","2F+",1,0.153947331895023,48
"805","2F+",1,0.0469250828908216,49
"806","2F+",1,0.117997318436755,50
"807","2F+",1,0.10424388997969,51
"808","2F+",1,0.0613900230321368,52
"809","2F+",1,0.0700293842888992,53
"810","2F+",1,0.0444006340568001,54
"811","2F+",1,0.0661061981995829,55
"812","2F+",1,0.079980826636391,56
"813","2F+",1,0.111694154357975,57
"814","2F+",1,0.0908904041143956,58
"815","2F+",1,0.10607485584583,59
"816","2F+",1,0.0945016656178713,60
"817","2F+",1,0.0369290706185703,61
"818","2F+",1,0.086431008124722,62
"819","2F+",1,0.0584948126671547,63
"820","2F+",1,0.0964183144064342,64
"821","2F+",1,0.125317190491113,65
"822","2F+",1,0.0834295973822102,66
"823","2F+",1,0.12252144513511,67
"824","2F+",1,0.0738691414108448,68
"825","2F+",1,0.160941709277841,69
"826","2F+",1,0.129008174961468,70
"827","2F+",1,0.0713697379303586,71
"828","2F+",1,0.0444476533477125,72
"829","2F+",1,0.124676553360366,73
"830","2F+",1,0.111534008074766,74
"831","2F+",1,0.100043873805258,75
"832","2F+",1,0.123847026037536,76
"833","2F+",1,0.117072694229053,77
"834","2F+",1,0.081490304836061,78
"835","2F+",1,0.0559139959463699,79
"836","2F+",1,0.115904701781592,80
"837","2F+",1,0.143704642985972,81
"838","2F+",1,0.0617598062328834,82
"839","2F+",1,0.103460625584482,83
"840","2F+",1,0.0896405404353486,84
"841","2F+",1,0.133573595434943,85
"842","2F+",1,0.0659519505068478,86
"843","2F+",1,0.160491737929481,87
"844","2F+",1,0.10052071487454,88
"845","2F+",1,0.125952848447266,89
"846","2F+",1,0.0684655308819637,90
"847","2F+",1,0.075334370371509,91
"848","2F+",1,0.111430199167011,92
"849","2F+",1,0.0467718313718333,93
"850","2F+",1,0.129308237761895,94
"851","2F+",1,0.104246840348671,95
"852","2F+",1,0.0421570265139375,96
"853","2F+",1,0.0672306683862065,97
"854","2F+",1,0.0978131481107333,98
"855","2F+",1,0.14416989162129,99
"856","2F+",1,0.0745328204580101,100
"857","2F+",1,0.155271561272348,101
"858","2F+",1,0.0991484997137269,102
"859","2F+",1,0.122398381915284,103
"860","2F+",1,0.108245565946642,104
"861","2F+",1,0.0779845514342875,105
"862","2F+",1,0.0849000091475423,106
"863","2F+",1,0.0773209236264898,107
"864","2F+",1,0.118802467388271,108
"865","True Effect",2,0.056704370187618,1
"866","True Effect",2,0.0710435842940548,2
"867","True Effect",2,0.0632497933891065,3
"868","True Effect",2,0.056284075238785,4
"869","True Effect",2,0.062410247445342,5
"870","True Effect",2,0.0618514956962365,6
"871","True Effect",2,0.078882966795356,7
"872","True Effect",2,0.0596401935600535,8
"873","True Effect",2,0.060937239588599,9
"874","True Effect",2,0.0754236544804201,10
"875","True Effect",2,0.0863430883160605,11
"876","True Effect",2,0.051043195683044,12
"877","True Effect",2,0.0588036034228286,13
"878","True Effect",2,0.0495306803346585,14
"879","True Effect",2,0.0579375862056444,15
"880","True Effect",2,0.0526718978836754,16
"881","True Effect",2,0.0568093432385469,17
"882","True Effect",2,0.0630446562865814,18
"883","True Effect",2,0.0761157955096319,19
"884","True Effect",2,0.0627166008717303,20
"885","True Effect",2,0.0346024526808769,21
"886","True Effect",2,0.0610734578911682,22
"887","True Effect",2,0.0831064248527742,23
"888","True Effect",2,0.0891414222131271,24
"889","True Effect",2,0.0402127949481114,25
"890","True Effect",2,0.0683616589682663,26
"891","True Effect",2,0.0581517407703704,27
"892","True Effect",2,0.046354834726735,28
"893","True Effect",2,0.0614471666061823,29
"894","True Effect",2,0.0796376094157878,30
"895","True Effect",2,0.0599640509176338,31
"896","True Effect",2,0.0771496267871622,32
"897","True Effect",2,0.0620999513933132,33
"898","True Effect",2,0.0399927789602322,34
"899","True Effect",2,0.0407024789948899,35
"900","True Effect",2,0.0293533574126733,36
"901","True Effect",2,0.0549711723277771,37
"902","True Effect",2,0.073808768702453,38
"903","True Effect",2,0.047861459679252,39
"904","True Effect",2,0.0511275419507344,40
"905","True Effect",2,0.0790532891631648,41
"906","True Effect",2,0.0950940755159113,42
"907","True Effect",2,0.0542787189998988,43
"908","True Effect",2,0.0553791883665517,44
"909","True Effect",2,0.076855961810515,45
"910","True Effect",2,0.0752575081702688,46
"911","True Effect",2,0.0565870970561864,47
"912","True Effect",2,0.0476230253511063,48
"913","True Effect",2,0.0542206436251578,49
"914","True Effect",2,0.0586605679868406,50
"915","True Effect",2,0.0514579296666862,51
"916","True Effect",2,0.0533856550933514,52
"917","True Effect",2,0.0471472227641789,53
"918","True Effect",2,0.0615718920825835,54
"919","True Effect",2,0.0689612766433518,55
"920","True Effect",2,0.0639007809230554,56
"921","True Effect",2,0.0698547801259386,57
"922","True Effect",2,0.0621809539191926,58
"923","True Effect",2,0.0622309421304493,59
"924","True Effect",2,0.0586776645535549,60
"925","True Effect",2,0.0566962064733091,61
"926","True Effect",2,0.0467244815930266,62
"927","True Effect",2,0.0599562286173366,63
"928","True Effect",2,0.0636387629898993,64
"929","True Effect",2,0.0671460995651388,65
"930","True Effect",2,0.0618145941252312,66
"931","True Effect",2,0.0545576748958176,67
"932","True Effect",2,0.0408853213028769,68
"933","True Effect",2,0.0580571181191556,69
"934","True Effect",2,0.0633731599482305,70
"935","True Effect",2,0.0601425894063189,71
"936","True Effect",2,0.0678901241415601,72
"937","True Effect",2,0.0455463864413072,73
"938","True Effect",2,0.0503759845484334,74
"939","True Effect",2,0.0476798973092267,75
"940","True Effect",2,0.0602414475781222,76
"941","True Effect",2,0.0770654932178657,77
"942","True Effect",2,0.0825257102935992,78
"943","True Effect",2,0.059263587061526,79
"944","True Effect",2,0.072244732567598,80
"945","True Effect",2,0.0634342365003075,81
"946","True Effect",2,0.0535272910218814,82
"947","True Effect",2,0.0651317861434707,83
"948","True Effect",2,0.085126941335969,84
"949","True Effect",2,0.0561578542664149,85
"950","True Effect",2,0.0628039318600249,86
"951","True Effect",2,0.0420962424823516,87
"952","True Effect",2,0.0544470247054566,88
"953","True Effect",2,0.0604900380979876,89
"954","True Effect",2,0.060104452833079,90
"955","True Effect",2,0.0521070667727375,91
"956","True Effect",2,0.0670993453693236,92
"957","True Effect",2,0.0853952854706594,93
"958","True Effect",2,0.0401373096652241,94
"959","True Effect",2,0.0793363488182383,95
"960","True Effect",2,0.0641721066262495,96
"961","True Effect",2,0.0422231664563953,97
"962","True Effect",2,0.0702868589852088,98
"963","True Effect",2,0.080658796714576,99
"964","True Effect",2,0.0826519948836127,100
"965","True Effect",2,0.0544458129877862,101
"966","True Effect",2,0.0428563827852947,102
"967","True Effect",2,0.0848912311902785,103
"968","True Effect",2,0.0624516319368799,104
"969","True Effect",2,0.0721617140695723,105
"970","True Effect",2,0.0880403712772524,106
"971","True Effect",2,0.109371240204638,107
"972","True Effect",2,0.0844752961463199,108
"973","Usual",2,0.154098682017534,1
"974","Usual",2,0.198207710285582,2
"975","Usual",2,0.216895852255724,3
"976","Usual",2,0.21326268953384,4
"977","Usual",2,0.185699914380833,5
"978","Usual",2,0.189021305725284,6
"979","Usual",2,0.234795270659657,7
"980","Usual",2,0.170551491738585,8
"981","Usual",2,0.183761321682062,9
"982","Usual",2,0.14651063321625,10
"983","Usual",2,0.22799238195599,11
"984","Usual",2,0.179325756386414,12
"985","Usual",2,0.170446307735628,13
"986","Usual",2,0.194936502960717,14
"987","Usual",2,0.183162424479597,15
"988","Usual",2,0.198753909872034,16
"989","Usual",2,0.198440819081217,17
"990","Usual",2,0.174770409439157,18
"991","Usual",2,0.158138924166733,19
"992","Usual",2,0.162774773622476,20
"993","Usual",2,0.182290104241609,21
"994","Usual",2,0.193285172832816,22
"995","Usual",2,0.14129324119373,23
"996","Usual",2,0.112443637271694,24
"997","Usual",2,0.183906251402859,25
"998","Usual",2,0.165442584227825,26
"999","Usual",2,0.201848127800178,27
"1000","Usual",2,0.203548490868759,28
"1001","Usual",2,0.1784608044065,29
"1002","Usual",2,0.222166260634718,30
"1003","Usual",2,0.187839467246362,31
"1004","Usual",2,0.186989326842996,32
"1005","Usual",2,0.165376081017364,33
"1006","Usual",2,0.156749716893018,34
"1007","Usual",2,0.215474652894234,35
"1008","Usual",2,0.174044218561816,36
"1009","Usual",2,0.174874189944173,37
"1010","Usual",2,0.17837438644175,38
"1011","Usual",2,0.189735827259162,39
"1012","Usual",2,0.218740952300922,40
"1013","Usual",2,0.149899122241172,41
"1014","Usual",2,0.200399538538451,42
"1015","Usual",2,0.174958773371951,43
"1016","Usual",2,0.202083916455368,44
"1017","Usual",2,0.184439473410948,45
"1018","Usual",2,0.179771111924717,46
"1019","Usual",2,0.198704587135206,47
"1020","Usual",2,0.170627266112888,48
"1021","Usual",2,0.185255804761047,49
"1022","Usual",2,0.179631040159411,50
"1023","Usual",2,0.167769028242319,51
"1024","Usual",2,0.164696277933868,52
"1025","Usual",2,0.184194648657199,53
"1026","Usual",2,0.178802511671769,54
"1027","Usual",2,0.232416114115436,55
"1028","Usual",2,0.16930454062705,56
"1029","Usual",2,0.133588588114642,57
"1030","Usual",2,0.172644353952829,58
"1031","Usual",2,0.196847774974372,59
"1032","Usual",2,0.20681714159464,60
"1033","Usual",2,0.164999260926648,61
"1034","Usual",2,0.207792733496539,62
"1035","Usual",2,0.182570406138323,63
"1036","Usual",2,0.1816963602504,64
"1037","Usual",2,0.209588796355678,65
"1038","Usual",2,0.227383932156523,66
"1039","Usual",2,0.188956695970733,67
"1040","Usual",2,0.177910930183955,68
"1041","Usual",2,0.158082509015393,69
"1042","Usual",2,0.189550481892964,70
"1043","Usual",2,0.154710163346707,71
"1044","Usual",2,0.15691122674037,72
"1045","Usual",2,0.180193527935339,73
"1046","Usual",2,0.180444208669605,74
"1047","Usual",2,0.191299953360358,75
"1048","Usual",2,0.171572392629494,76
"1049","Usual",2,0.172250730972829,77
"1050","Usual",2,0.205177046608854,78
"1051","Usual",2,0.191684986769544,79
"1052","Usual",2,0.189829746338453,80
"1053","Usual",2,0.178046587560645,81
"1054","Usual",2,0.210681722101531,82
"1055","Usual",2,0.166410286107097,83
"1056","Usual",2,0.203524123097708,84
"1057","Usual",2,0.193243560231962,85
"1058","Usual",2,0.185232445804491,86
"1059","Usual",2,0.196911027596332,87
"1060","Usual",2,0.169666650411515,88
"1061","Usual",2,0.19225897357623,89
"1062","Usual",2,0.150360679173848,90
"1063","Usual",2,0.164041961905667,91
"1064","Usual",2,0.176341093503625,92
"1065","Usual",2,0.15225250754137,93
"1066","Usual",2,0.131922525219358,94
"1067","Usual",2,0.231726926953454,95
"1068","Usual",2,0.20873517397394,96
"1069","Usual",2,0.199310039103618,97
"1070","Usual",2,0.213601999437634,98
"1071","Usual",2,0.165675546426087,99
"1072","Usual",2,0.220107542007061,100
"1073","Usual",2,0.202248645762252,101
"1074","Usual",2,0.207291270768407,102
"1075","Usual",2,0.204261271319074,103
"1076","Usual",2,0.174055592154945,104
"1077","Usual",2,0.206955061353873,105
"1078","Usual",2,0.204718755166064,106
"1079","Usual",2,0.116623060543717,107
"1080","Usual",2,0.200991524196112,108
"1081","Spearman",2,0.140842887510483,1
"1082","Spearman",2,0.17117277105034,2
"1083","Spearman",2,0.174692872559335,3
"1084","Spearman",2,0.161686139590696,4
"1085","Spearman",2,0.159755319999482,5
"1086","Spearman",2,0.188965949969267,6
"1087","Spearman",2,0.20693050801259,7
"1088","Spearman",2,0.13679490242242,8
"1089","Spearman",2,0.117248119041024,9
"1090","Spearman",2,0.147375913739957,10
"1091","Spearman",2,0.175143187542506,11
"1092","Spearman",2,0.115033424553616,12
"1093","Spearman",2,0.171003190976251,13
"1094","Spearman",2,0.111763170582985,14
"1095","Spearman",2,0.189924981807399,15
"1096","Spearman",2,0.155802064095824,16
"1097","Spearman",2,0.158318632997137,17
"1098","Spearman",2,0.0998487570822854,18
"1099","Spearman",2,0.0877619827898325,19
"1100","Spearman",2,0.198983974956674,20
"1101","Spearman",2,0.111332403731297,21
"1102","Spearman",2,0.145980058504295,22
"1103","Spearman",2,0.126431784958271,23
"1104","Spearman",2,0.168463354654926,24
"1105","Spearman",2,0.167558797697273,25
"1106","Spearman",2,0.136311381797428,26
"1107","Spearman",2,0.169583299626096,27
"1108","Spearman",2,0.212944101160786,28
"1109","Spearman",2,0.124095134104053,29
"1110","Spearman",2,0.166937074107235,30
"1111","Spearman",2,0.158416331271206,31
"1112","Spearman",2,0.138306339074202,32
"1113","Spearman",2,0.175936460647553,33
"1114","Spearman",2,0.149418953811688,34
"1115","Spearman",2,0.144744788395446,35
"1116","Spearman",2,0.1136067272644,36
"1117","Spearman",2,0.151623713915413,37
"1118","Spearman",2,0.101508473902717,38
"1119","Spearman",2,0.197518905597855,39
"1120","Spearman",2,0.184255508659399,40
"1121","Spearman",2,0.154487406802685,41
"1122","Spearman",2,0.144746137254967,42
"1123","Spearman",2,0.136544891743612,43
"1124","Spearman",2,0.147462182193116,44
"1125","Spearman",2,0.151349302559107,45
"1126","Spearman",2,0.121140048985186,46
"1127","Spearman",2,0.16324803065544,47
"1128","Spearman",2,0.13206979280696,48
"1129","Spearman",2,0.124183954110018,49
"1130","Spearman",2,0.123943865959969,50
"1131","Spearman",2,0.140653458881776,51
"1132","Spearman",2,0.17287205697862,52
"1133","Spearman",2,0.147066679716789,53
"1134","Spearman",2,0.0959736077916624,54
"1135","Spearman",2,0.185722246931709,55
"1136","Spearman",2,0.243397570478891,56
"1137","Spearman",2,0.129807923766087,57
"1138","Spearman",2,0.137556521408046,58
"1139","Spearman",2,0.162690745735149,59
"1140","Spearman",2,0.180571267708716,60
"1141","Spearman",2,0.123660172766364,61
"1142","Spearman",2,0.138399661793045,62
"1143","Spearman",2,0.139380705200532,63
"1144","Spearman",2,0.179911268133751,64
"1145","Spearman",2,0.146359244834007,65
"1146","Spearman",2,0.189320005773579,66
"1147","Spearman",2,0.138053783259684,67
"1148","Spearman",2,0.131770381959192,68
"1149","Spearman",2,0.171526862222885,69
"1150","Spearman",2,0.0957942000300915,70
"1151","Spearman",2,0.141007202921718,71
"1152","Spearman",2,0.141966455940291,72
"1153","Spearman",2,0.149150626900213,73
"1154","Spearman",2,0.176302375825273,74
"1155","Spearman",2,0.1673195505729,75
"1156","Spearman",2,0.173846227623727,76
"1157","Spearman",2,0.130894323817464,77
"1158","Spearman",2,0.162730486430593,78
"1159","Spearman",2,0.15353100575511,79
"1160","Spearman",2,0.135721916023725,80
"1161","Spearman",2,0.174662927022006,81
"1162","Spearman",2,0.14159317526662,82
"1163","Spearman",2,0.163726088255069,83
"1164","Spearman",2,0.156333251050521,84
"1165","Spearman",2,0.170521548730666,85
"1166","Spearman",2,0.151834550489564,86
"1167","Spearman",2,0.141806926140225,87
"1168","Spearman",2,0.128773460659573,88
"1169","Spearman",2,0.1464176250843,89
"1170","Spearman",2,0.139426315831558,90
"1171","Spearman",2,0.170030596515485,91
"1172","Spearman",2,0.14055114199321,92
"1173","Spearman",2,0.108528114210057,93
"1174","Spearman",2,0.233355974038018,94
"1175","Spearman",2,0.19479709138571,95
"1176","Spearman",2,0.168099663632137,96
"1177","Spearman",2,0.129139173643187,97
